user_id,age,job,marital,education,default,balance,housing_loan,vehicle_loan,contact,day,month,duration,campaign,pdays,previous,poutcome,term_deposit,Products
458,37,technician,married,secondary,no,1,yes,no,unknown,6,may,608,1,-1,0,unknown,yes,"new car loan,recurring deposit,loan against car,vehicle insurance,FD Xtra,loan against property,old car loan,RubyX,names,life insurance,Insta car loan,Pradhan mantri awas yojana,gold loan,Sapphiro,Emaralde,Manchester United,business loan,money multiplier FD,Flexi cash,Tax saving FD,Insta PL,Travel insurance,Fixed deposit,home loan balance transfer,Insta home loan,loan against securities,education loan"
459,33,blue-collar,single,secondary,yes,-60,no,no,unknown,6,may,243,1,-1,0,unknown,no,"loan against securities,Emaralde,gold loan,vehicle insurance,Insta PL,Manchester United,recurring deposit,old car loan,life insurance,business loan,Pradhan mantri awas yojana,Fixed deposit,FD Xtra,education loan,loan against car,names,money multiplier FD,Flexi cash,RubyX,Travel insurance,home loan balance transfer,Sapphiro,Insta car loan,Tax saving FD,loan against property,new car loan,Insta home loan"
460,35,blue-collar,married,secondary,no,89,yes,no,unknown,6,may,145,2,-1,0,unknown,no,"FD Xtra,loan against securities,names,Tax saving FD,new car loan,money multiplier FD,Pradhan mantri awas yojana,RubyX,education loan,Flexi cash,vehicle insurance,Insta car loan,loan against property,Insta home loan,recurring deposit,Manchester United,Travel insurance,Fixed deposit,old car loan,gold loan,Sapphiro,life insurance,Emaralde,home loan balance transfer,Insta PL,loan against car,business loan"
461,58,blue-collar,divorced,secondary,no,-11,no,no,unknown,6,may,112,1,-1,0,unknown,no,"Fixed deposit,names,life insurance,Insta PL,loan against property,old car loan,gold loan,Sapphiro,Emaralde,Travel insurance,FD Xtra,money multiplier FD,Insta car loan,loan against car,Manchester United,Insta home loan,recurring deposit,business loan,RubyX,Flexi cash,loan against securities,Pradhan mantri awas yojana,home loan balance transfer,Tax saving FD,new car loan,vehicle insurance,education loan"
462,39,blue-collar,married,primary,no,0,yes,no,unknown,6,may,262,2,-1,0,unknown,no,"Travel insurance,money multiplier FD,Insta PL,old car loan,education loan,Emaralde,names,Insta car loan,Insta home loan,home loan balance transfer,RubyX,loan against car,gold loan,Tax saving FD,vehicle insurance,FD Xtra,Manchester United,life insurance,loan against property,Pradhan mantri awas yojana,Flexi cash,loan against securities,Fixed deposit,Sapphiro,new car loan,recurring deposit,business loan"
463,43,blue-collar,married,secondary,no,-509,yes,no,unknown,6,may,124,1,-1,0,unknown,no,"Fixed deposit,Pradhan mantri awas yojana,gold loan,recurring deposit,Manchester United,business loan,money multiplier FD,vehicle insurance,RubyX,home loan balance transfer,loan against property,Insta PL,Flexi cash,new car loan,life insurance,Sapphiro,loan against car,Insta home loan,Emaralde,Insta car loan,Tax saving FD,FD Xtra,names,loan against securities,education loan,Travel insurance,old car loan"
464,39,unemployed,married,primary,no,408,yes,no,unknown,6,may,53,1,-1,0,unknown,no,"Insta PL,business loan,names,money multiplier FD,Flexi cash,Fixed deposit,loan against property,RubyX,home loan balance transfer,Tax saving FD,new car loan,gold loan,FD Xtra,Insta car loan,education loan,loan against securities,Insta home loan,recurring deposit,Sapphiro,Travel insurance,loan against car,Emaralde,life insurance,Manchester United,vehicle insurance,old car loan,Pradhan mantri awas yojana"
465,36,services,single,primary,no,58,yes,no,unknown,6,may,134,1,-1,0,unknown,no,"gold loan,FD Xtra,Manchester United,money multiplier FD,Emaralde,Tax saving FD,life insurance,Sapphiro,names,vehicle insurance,recurring deposit,new car loan,education loan,loan against securities,loan against car,business loan,RubyX,Insta PL,Flexi cash,Insta car loan,Pradhan mantri awas yojana,home loan balance transfer,Fixed deposit,old car loan,Travel insurance,loan against property,Insta home loan"
466,57,retired,single,secondary,no,1640,no,yes,unknown,6,may,204,4,-1,0,unknown,no,"Manchester United,gold loan,Insta PL,money multiplier FD,home loan balance transfer,loan against securities,RubyX,loan against property,names,FD Xtra,Pradhan mantri awas yojana,Travel insurance,recurring deposit,Flexi cash,old car loan,Insta car loan,new car loan,Tax saving FD,education loan,life insurance,Fixed deposit,Sapphiro,loan against car,Insta home loan,business loan,vehicle insurance,Emaralde"
467,36,admin.,single,secondary,no,20,yes,no,unknown,6,may,186,1,-1,0,unknown,no,"life insurance,Insta PL,RubyX,money multiplier FD,education loan,names,Insta home loan,recurring deposit,business loan,new car loan,Insta car loan,FD Xtra,Manchester United,Fixed deposit,gold loan,Sapphiro,Emaralde,home loan balance transfer,vehicle insurance,loan against property,loan against car,Tax saving FD,Flexi cash,old car loan,loan against securities,Travel insurance,Pradhan mantri awas yojana"
468,50,blue-collar,married,primary,no,71,yes,no,unknown,6,may,678,1,-1,0,unknown,no,"money multiplier FD,vehicle insurance,gold loan,new car loan,old car loan,loan against securities,RubyX,FD Xtra,loan against property,loan against car,recurring deposit,names,Insta home loan,Sapphiro,Insta PL,Tax saving FD,education loan,Manchester United,Fixed deposit,Pradhan mantri awas yojana,Flexi cash,business loan,home loan balance transfer,Emaralde,life insurance,Travel insurance,Insta car loan"
469,55,blue-collar,married,secondary,no,52,yes,no,unknown,6,may,182,1,-1,0,unknown,no,"Insta car loan,Insta PL,Sapphiro,RubyX,names,Insta home loan,Manchester United,loan against property,Emaralde,Travel insurance,life insurance,home loan balance transfer,Fixed deposit,vehicle insurance,recurring deposit,Flexi cash,new car loan,old car loan,business loan,Tax saving FD,loan against securities,Pradhan mantri awas yojana,FD Xtra,education loan,loan against car,gold loan,money multiplier FD"
470,44,self-employed,married,tertiary,no,292,yes,no,unknown,6,may,162,1,-1,0,unknown,no,"Pradhan mantri awas yojana,old car loan,loan against property,new car loan,vehicle insurance,home loan balance transfer,Emaralde,Insta car loan,Insta home loan,Flexi cash,FD Xtra,loan against car,gold loan,names,money multiplier FD,Insta PL,Sapphiro,Fixed deposit,recurring deposit,loan against securities,business loan,life insurance,Travel insurance,Manchester United,education loan,RubyX,Tax saving FD"
471,44,services,divorced,secondary,no,424,yes,no,unknown,6,may,27,1,-1,0,unknown,no,"Insta car loan,education loan,vehicle insurance,names,Manchester United,Tax saving FD,life insurance,loan against securities,Pradhan mantri awas yojana,FD Xtra,Sapphiro,RubyX,loan against car,Insta home loan,new car loan,Flexi cash,loan against property,business loan,old car loan,Emaralde,Fixed deposit,recurring deposit,money multiplier FD,gold loan,home loan balance transfer,Travel insurance,Insta PL"
472,39,housemaid,single,primary,no,109,yes,no,unknown,6,may,699,3,-1,0,unknown,no,"Insta car loan,education loan,names,Emaralde,Insta home loan,Pradhan mantri awas yojana,loan against securities,new car loan,home loan balance transfer,gold loan,Sapphiro,Insta PL,Tax saving FD,Flexi cash,old car loan,FD Xtra,RubyX,Fixed deposit,life insurance,Travel insurance,loan against car,money multiplier FD,business loan,loan against property,recurring deposit,Manchester United,vehicle insurance"
473,46,blue-collar,married,unknown,no,1044,yes,no,unknown,6,may,43,1,-1,0,unknown,no,"gold loan,home loan balance transfer,Flexi cash,RubyX,education loan,Manchester United,Insta PL,old car loan,loan against car,names,FD Xtra,Travel insurance,loan against property,new car loan,business loan,Insta car loan,Sapphiro,vehicle insurance,Pradhan mantri awas yojana,Tax saving FD,Fixed deposit,loan against securities,recurring deposit,money multiplier FD,life insurance,Emaralde,Insta home loan"
474,39,blue-collar,married,secondary,no,983,yes,no,unknown,6,may,97,1,-1,0,unknown,no,"old car loan,Flexi cash,Fixed deposit,Tax saving FD,loan against property,Insta PL,Insta home loan,education loan,Pradhan mantri awas yojana,Insta car loan,Travel insurance,loan against securities,money multiplier FD,recurring deposit,gold loan,business loan,Manchester United,life insurance,Emaralde,names,vehicle insurance,new car loan,FD Xtra,Sapphiro,RubyX,loan against car,home loan balance transfer"
475,34,admin.,married,secondary,no,869,no,no,unknown,6,may,1677,1,-1,0,unknown,yes,"vehicle insurance,old car loan,gold loan,life insurance,loan against property,FD Xtra,business loan,Emaralde,Manchester United,names,money multiplier FD,Pradhan mantri awas yojana,Insta PL,Sapphiro,RubyX,home loan balance transfer,loan against securities,Travel insurance,education loan,loan against car,Insta car loan,Fixed deposit,Tax saving FD,new car loan,recurring deposit,Flexi cash,Insta home loan"
476,40,blue-collar,married,primary,no,668,yes,no,unknown,6,may,283,2,-1,0,unknown,no,"Fixed deposit,loan against car,Insta home loan,gold loan,Insta PL,old car loan,Flexi cash,Pradhan mantri awas yojana,home loan balance transfer,life insurance,Sapphiro,loan against securities,education loan,business loan,Tax saving FD,Emaralde,loan against property,new car loan,recurring deposit,money multiplier FD,FD Xtra,names,Insta car loan,vehicle insurance,Manchester United,RubyX,Travel insurance"
477,50,management,married,tertiary,no,964,yes,no,unknown,6,may,323,1,-1,0,unknown,no,"Manchester United,home loan balance transfer,old car loan,business loan,life insurance,Sapphiro,loan against securities,gold loan,FD Xtra,new car loan,Tax saving FD,names,money multiplier FD,vehicle insurance,Fixed deposit,loan against car,Insta PL,Emaralde,Insta car loan,Flexi cash,Pradhan mantri awas yojana,Travel insurance,loan against property,RubyX,education loan,recurring deposit,Insta home loan"
478,31,management,single,secondary,no,301,yes,no,unknown,6,may,82,1,-1,0,unknown,no,"Insta car loan,money multiplier FD,Manchester United,Sapphiro,Pradhan mantri awas yojana,Fixed deposit,life insurance,names,FD Xtra,RubyX,Flexi cash,vehicle insurance,Travel insurance,old car loan,gold loan,Insta home loan,loan against securities,education loan,new car loan,Tax saving FD,home loan balance transfer,loan against car,loan against property,Emaralde,Insta PL,business loan,recurring deposit"
479,37,admin.,single,secondary,no,140,yes,no,unknown,6,may,310,1,-1,0,unknown,no,"business loan,FD Xtra,money multiplier FD,recurring deposit,home loan balance transfer,Travel insurance,life insurance,Insta PL,names,old car loan,Flexi cash,Manchester United,RubyX,Tax saving FD,loan against car,Emaralde,gold loan,Insta home loan,vehicle insurance,loan against property,loan against securities,Fixed deposit,Sapphiro,new car loan,education loan,Pradhan mantri awas yojana,Insta car loan"
480,39,management,single,secondary,no,1877,yes,no,unknown,6,may,185,1,-1,0,unknown,no,"Emaralde,Sapphiro,Flexi cash,RubyX,life insurance,Manchester United,old car loan,gold loan,recurring deposit,names,FD Xtra,loan against car,vehicle insurance,Insta car loan,education loan,Travel insurance,loan against securities,Fixed deposit,new car loan,home loan balance transfer,Insta home loan,Pradhan mantri awas yojana,money multiplier FD,loan against property,Insta PL,Tax saving FD,business loan"
481,51,blue-collar,married,primary,no,1127,yes,no,unknown,6,may,47,1,-1,0,unknown,no,"vehicle insurance,home loan balance transfer,Flexi cash,loan against securities,FD Xtra,RubyX,names,Insta PL,Insta home loan,Travel insurance,Insta car loan,old car loan,recurring deposit,loan against car,money multiplier FD,Manchester United,life insurance,Sapphiro,business loan,loan against property,new car loan,education loan,Emaralde,Pradhan mantri awas yojana,gold loan,Tax saving FD,Fixed deposit"
482,41,technician,married,secondary,no,871,yes,no,unknown,6,may,145,1,-1,0,unknown,no,"Fixed deposit,FD Xtra,RubyX,loan against securities,names,home loan balance transfer,Sapphiro,Insta car loan,money multiplier FD,gold loan,education loan,recurring deposit,new car loan,Pradhan mantri awas yojana,Flexi cash,Travel insurance,loan against car,Tax saving FD,vehicle insurance,life insurance,Emaralde,business loan,loan against property,Insta home loan,old car loan,Manchester United,Insta PL"
483,41,technician,married,secondary,no,767,yes,yes,unknown,6,may,204,1,-1,0,unknown,no,"Insta car loan,education loan,Manchester United,vehicle insurance,names,recurring deposit,Travel insurance,loan against car,Insta PL,home loan balance transfer,life insurance,Emaralde,loan against securities,gold loan,Flexi cash,Fixed deposit,Pradhan mantri awas yojana,RubyX,Insta home loan,Sapphiro,FD Xtra,new car loan,business loan,Tax saving FD,old car loan,loan against property,money multiplier FD"
484,43,blue-collar,married,secondary,no,0,no,no,unknown,6,may,187,1,-1,0,unknown,no,"loan against securities,Fixed deposit,Emaralde,Insta home loan,life insurance,Tax saving FD,Flexi cash,Sapphiro,Travel insurance,new car loan,loan against car,recurring deposit,Manchester United,vehicle insurance,gold loan,Insta car loan,home loan balance transfer,education loan,FD Xtra,Insta PL,business loan,old car loan,names,RubyX,Pradhan mantri awas yojana,money multiplier FD,loan against property"
485,30,services,single,secondary,no,209,yes,no,unknown,6,may,30,2,-1,0,unknown,no,"FD Xtra,RubyX,home loan balance transfer,recurring deposit,Insta home loan,Travel insurance,new car loan,Emaralde,Pradhan mantri awas yojana,Flexi cash,names,Tax saving FD,money multiplier FD,old car loan,Manchester United,Insta PL,loan against securities,Sapphiro,business loan,life insurance,vehicle insurance,loan against property,Fixed deposit,loan against car,gold loan,Insta car loan,education loan"
486,54,management,divorced,primary,no,0,no,no,unknown,6,may,472,1,-1,0,unknown,no,"home loan balance transfer,Insta car loan,Emaralde,FD Xtra,recurring deposit,RubyX,loan against property,Travel insurance,Tax saving FD,Pradhan mantri awas yojana,life insurance,Fixed deposit,gold loan,Manchester United,loan against securities,education loan,old car loan,business loan,Insta PL,names,Sapphiro,Flexi cash,vehicle insurance,Insta home loan,money multiplier FD,loan against car,new car loan"
487,43,blue-collar,divorced,secondary,no,110,yes,yes,unknown,6,may,448,1,-1,0,unknown,no,"Insta PL,Manchester United,Insta home loan,business loan,life insurance,Travel insurance,names,FD Xtra,vehicle insurance,gold loan,education loan,loan against securities,Flexi cash,money multiplier FD,Tax saving FD,RubyX,new car loan,loan against property,Pradhan mantri awas yojana,Emaralde,Sapphiro,Insta car loan,recurring deposit,Fixed deposit,old car loan,home loan balance transfer,loan against car"
